"Codigo";"Civil";"Sexo";"Altura";"Salario";"Idade";"Din_caixa";"Agua_dia"
"592";592;"Casado";"F";1,51726603230395;2650,64203604971;44;751606,42436167;1,595447193528
"593";593;"Solteiro";"M";1,56027711446242;1099,25067524104;52;545704,774451921;1,5978475383105
"594";594;"Separado";"F";1,6108359688451;1589,83279641561;65;762678,416510893;1,38879423711185
"595";595;"Casado";"M";1,55886576742631;2804,39645288446;46;191945,258057882;1,18609532048895
"596";596;"Casado";"F";1,66031040590994;2920,21677519185;37;738802,589818837;1,16417445552456
"597";597;"Separado";"M";1,60921808061201;2408,11024932301;40;598883,433681418;1,59542031718696
"598";598;"Solteiro";"M";1,55985570254268;2354,50286405606;49;792102,418757756;1,6141812991456
"599";599;"Casado";"M";1,5920287292886;1667,73272319551;56;490221,249636099;1,38911400883481
"600";600;"Solteiro";"M";1,72047979913221;2158,81331331814;37;506453,169306711;1,41205481222085
"601";601;"Solteiro";"M";1,71618512702693;1609,85327483931;57;77694,2299741474;1,54935827020106
"602";602;"Desquitado";"M";1,51867940633051;2191,40318282026;41;700888,772938597;1,72362720616931
"603";603;"Casado";"M";1,87561066491633;1119,88836135506;36;739135,183140732;1,23470689858008
"604";604;"Casado";"M";1,54707819094711;3403,23470431453;31;950883,010960554;1,72103345962975
"605";605;"Separado";"F";1,699159919692;1613,29917729379;40;359619,426234511;1,39905893034821
"606";606;"Desquitado";"F";1,61624949944936;1598,51173948677;32;594866,13190021;1,69938968312927
"607";607;"Separado";"F";1,78811013474551;1837,20444440021;33;543599,496844463;1,18861787645034
"608";608;"Solteiro";"F";1,73449743497508;1916,73550679658;46;777262,515728592;1,55982482796474
"609";609;"Solteiro";"F";1,81940085625048;1308,23313863509;56;191286,147331786;1,1838579699248
"610";610;"Solteiro";"F";1,64558644645163;2472,908157751;35;514779,361400321;1,35909347991445
"611";611;"Casado";"F";1,40560358823381;2297,0750386164;60;470740,294323043;1,42417473367451
"612";612;"Desquitado";"M";1,64740360266352;1852,36614531564;51;870631,236594343;1,51187955755802
"613";613;"Separado";"F";1,73573180609199;2555,42047621812;67;272609,967500093;1,36236528044746
"614";614;"Separado";"M";1,614555546358;1929,93957272957;55;382296,14952775;1,12573158839541
"615";615;"Separado";"M";1,59295460076819;1842,20242565842;20;288927,626745049;1,25838686311837
"616";616;"Solteiro";"M";1,66788856892553;1842,51942462697;33;28086,2231206731;1,29530869365298
"617";617;"Solteiro";"M";1,57933150672864;2848,33989372956;61;2426,46276216465;1,21587508732199
"618";618;"Desquitado";"M";1,55411755011015;1694,11621558185;23;828278,34108752;1,3393029547292
"619";619;"Casado";"F";1,63125015698526;1827,42546714823;51;356445,72383795;1,46190542989606
"620";620;"Solteiro";"M";1,565789906979;1811,81597492248;56;67264,6844431493;1,39432710627169
"621";621;"Desquitado";"F";1,69231404421978;2223,94639752474;31;40805,8575166042;1,40953068444707
"622";622;"Casado";"M";1,60948144132535;2184,17555836172;38;632341,533644258;1,69192018835882
"623";623;"Separado";"M";1,56903029274332;2206,15798956462;69;575003,952848294;1,26942854488883
"624";624;"Separado";"F";1,64635477453484;2064,53035338734;36;316616,747040169;1,42752868423476
"625";625;"Casado";"M";1,73851049755004;1953,15826065673;33;676436,607276078;1,70275744293478
"626";626;"Separado";"F";1,86289016900785;2408,95719843961;43;100303,130727611;1,85258902878608
"627";627;"Desquitado";"M";1,68608299818996;2829,1188707786;44;176235,764497624;1,4268354590901
"628";628;"Casado";"M";1,73550892457459;412,942368320026;52;877103,146979951;1,40255620343749
"629";629;"Solteiro";"F";1,57932758037842;1675,68935627066;37;341342,292672239;1,77911283446203
"630";630;"Casado";"F";1,63955051890599;1910,51582247219;69;315816,141730098;1,53102430996905
"631";631;"Separado";"F";1,6260278577949;1925,20415314408;52;453998,106546141;1,34757823561938
"632";632;"Desquitado";"M";1,41323947401769;3293,08353181692;50;703455,650537914;1,39874171398702
"633";633;"Separado";"M";1,51076477277802;1556,71335619072;53;97870,1419628523;1,67044349851416
"634";634;"Casado";"M";1,65333364818923;1331,7130835186;55;911569,062659418;1,95881520227539
"635";635;"Solteiro";"F";1,41086565202423;2173,21578047056;51;15661,9346652143;1,26539877824004
"636";636;"Solteiro";"F";1,78077034566497;2245,25874929397;58;211664,098091607;1,67730871380449
"637";637;"Casado";"M";1,56185342326657;1399,13321835146;65;339611,419674687;1,25682073817136
"638";638;"Desquitado";"F";1,65803972832233;1660,66653242373;36;884242,575540523;1,14635477982039
"639";639;"Separado";"M";1,60233492319043;2000,48692426091;50;256038,884181911;1,57746422576435
"640";640;"Solteiro";"M";1,64970645206014;2199,95223977099;21;371519,133655359;1,39577135843955
"641";641;"Separado";"M";1,63506324059674;1999,39997335492;43;374182,255170894;1,83463388956907
"642";642;"Desquitado";"M";1,61333067949642;1363,04211768796;65;958485,33447807;1,69164088158162
"643";643;"Separado";"F";1,59969718433699;1862,42907837113;41;653085,845288549;1,19242330270113
"644";644;"Separado";"F";1,61971830737772;2322,5735738065;61;229939,296288805;1,41890435858908
"645";645;"Desquitado";"F";1,70828372069933;2444,94546173298;54;825040,769358819;1,58292432538139
"646";646;"Solteiro";"F";1,64171521176686;1125,42190715812;68;629930,426088239;1,66943335702879
"647";647;"Separado";"M";1,65718964844884;1417,14576261914;41;976576,926822838;1,80139674982249
"648";648;"Casado";"M";1,74559342796561;2534,69626981479;67;779514,176253295;1,78561633828651
"649";649;"Desquitado";"F";1,6848132185129;2012,51369308001;43;383833,231502878;0,855127113175037
"650";650;"Desquitado";"M";1,53060605441782;2622,15523477989;56;118268,721233184;1,07711306347451
"651";651;"Casado";"M";1,84982069108157;2231,6766386221;18;210037,337956547;1,57090602229118
"652";652;"Desquitado";"F";1,69003606207753;674,034996941391;45;841219,01080749;1,13425874031312
"653";653;"Solteiro";"M";1,62886300341116;1755,66456668338;42;405106,31819626;1,90360194079619
"654";654;"Desquitado";"F";1,68770387061439;2925,9754728746;40;814048,982338945;1,30117889138174
"655";655;"Desquitado";"M";1,77532265684408;1151,66223240916;31;747320,415725918;1,43160291631689
"656";656;"Separado";"M";1,64750120650331;1030,64576372943;54;302462,593137623;1,4112870707703
"657";657;"Solteiro";"F";1,67593542704884;2147,30369631293;23;337859,365955861;1,36020920402779
"658";658;"Separado";"F";1,72356451419092;2080,29318373899;26;395836,362036818;1,46417081816865
"659";659;"Solteiro";"M";1,71588436555942;1587,02904270905;45;330558,299341536;1,23316598503672
"660";660;"Solteiro";"F";1,78221220328343;2285,5166568718;20;429967,576534849;1,22924369104296
"661";661;"Casado";"M";1,56068673073824;2154,94037095144;34;955433,938198187;1,35872787694864
"662";662;"Casado";"F";1,64576401086321;1041,67027291652;27;173283,033225174;1,49804914039749
"663";663;"Solteiro";"M";1,8282983892304;3057,66615348934;57;700471,166803815;1,62499411152755
"664";664;"Casado";"F";1,58308104333651;1972,87478969294;62;77656,3481329435;1,37207505569249
"665";665;"Solteiro";"F";1,66552715788891;2085,18418120341;47;457052,05460179;1,77264625376363
"666";666;"Desquitado";"F";1,67548670485282;1682,39126842964;22;356462,837116844;1,88120279630491
"667";667;"Desquitado";"M";1,61341948084087;1508,43301833844;34;452672,519694438;1,78401019903868
"668";668;"Solteiro";"M";1,75613005241401;1234,22707984835;22;298352,23093411;1,69550504383865
"669";669;"Casado";"F";1,56474190560765;1540,1474401828;58;68997,7578303863;1,32223157242123
"670";670;"Casado";"M";1,69543155849256;1743,10002453313;32;408319,656622791;1,30733730608102
"671";671;"Separado";"F";1,55275411273219;2300,78273801235;20;295789,272043535;1,3985311716286
"672";672;"Solteiro";"M";1,58054231404431;1358,62486413208;44;121595,236135458;1,5614093418631
"673";673;"Solteiro";"F";1,57715925008481;1718,02383633906;37;842776,596777256;1,22324260848059
"674";674;"Casado";"F";1,60824709825064;1300,68472669928;40;418758,034327445;1,71180036313438
"675";675;"Solteiro";"F";1,76491784303111;2289,46505189818;68;503608,213719663;1,50088072159775
"676";676;"Solteiro";"M";1,64485812880013;1552,66918977685;34;666703,574526444;1,1659363464953
"677";677;"Desquitado";"M";1,68937260882288;641,509617207628;40;576081,468666988;1,25004114513617
"678";678;"Casado";"M";1,62071119927699;1231,76312540148;38;227812,643532534;1,66804548341877
"679";679;"Desquitado";"F";1,42864379798638;1691,16341540877;24;522792,526299405;1,35199268871295
"680";680;"Separado";"F";1,71547314345962;994,21096974853;42;154490,386810933;1,41990189566856
"681";681;"Separado";"F";1,48769536013308;1302,67928514029;66;126716,946193958;1,33187884945755
"682";682;"Desquitado";"M";1,61658141963359;2344,24892118927;25;71016,1768199233;1,57515185676622
"683";683;"Separado";"F";1,65663118692007;1617,07046643737;43;954053,984517492;1,4755557328316
"684";684;"Casado";"M";1,6778978033705;2440,65732177377;29;91006,3013010097;1,69458879631324
"685";685;"Solteiro";"M";1,44812664910313;1728,28171786953;37;137048,367047873;1,33758564394099
"686";686;"Separado";"F";1,65634475465421;1613,27247789769;20;916298,484886926;1,27164327104907
"687";687;"Desquitado";"M";1,72975539071837;2797,12320673265;34;363001,83391352;1,38862918942598
"688";688;"Separado";"F";1,69206862237738;1580,26647392577;51;281861,310935359;1,72239726469079
"689";689;"Separado";"M";1,68715860742909;2696,15220328062;43;335259,567044969;1,29241302926169
"690";690;"Casado";"F";1,52746550997763;2176,10276517949;38;561126,168667081;1,70699966866916
"691";691;"Separado";"F";1,70973199629246;1836,35947712979;32;742328,70480886;1,72323185239368
"692";692;"Separado";"M";1,51374683751005;2575,64039907194;30;832695,966428723;1,4653978257584
"693";693;"Casado";"F";1,46888843846856;1529,66134046381;65;778724,18654974;1,45654100236769
"694";694;"Desquitado";"F";1,59931418237521;1899,56689519882;22;371052,540691203;1,58586755459252
"695";695;"Casado";"F";1,76882825974563;1704,51000777817;51;803306,91498794;1,69223395698179
"696";696;"Solteiro";"F";1,57915981808675;1992,64021658207;43;978239,867158319;1,50990016957877
"697";697;"Separado";"F";1,78288627522597;2929,548277123;21;191372,840309324;1,59926614724857
"698";698;"Solteiro";"F";1,71965180057525;1191,64220154766;30;790997,433366525;1,61469465130162
"699";699;"Separado";"F";1,55888707103161;1994,19007796182;20;850805,004018557;1,31470341992333
"700";700;"Solteiro";"F";1,57783804404728;3729,82506999989;47;812216,277061381;1,35174693632065
"701";701;"Casado";"F";1,67621074148483;1488,03376562455;56;490792,804455383;1,4136105507771
"702";702;"Separado";"M";1,61835659900131;1681,36188377484;44;249894,600876831;1,60744326166355
"703";703;"Desquitado";"F";1,59950736496146;1635,73177150626;41;883694,55993309;1,68795132342274
"704";704;"Solteiro";"M";1,5472905069209;2697,0033170878;49;648835,566996787;1,23797348056131
"705";705;"Separado";"M";1,69488516769492;2383,11171353604;21;329047,986908418;1,75300527078585
"706";706;"Separado";"M";1,56115118941067;2202,29051584031;39;653236,688844173;1,66676358657034
"707";707;"Solteiro";"F";1,64452602294797;1633,33671060721;59;405416,222669757;1,64677852588047
"708";708;"Separado";"F";1,67645105071047;1529,05259865137;52;402002,250102552;1,13497208680466
"709";709;"Desquitado";"F";1,56487636918392;1434,68460173424;19;725,063243071316;1,27480022795866
"710";710;"Desquitado";"F";1,47486464399268;2083,60308963547;42;253457,598610965;1,48493803510049
"711";711;"Solteiro";"M";1,63020043135531;924,586355262083;48;462578,042113327;1,30330952854351
"712";712;"Casado";"F";1,79884196471072;1714,18395553004;44;389406,525450669;1,82880936864754
"713";713;"Desquitado";"M";1,74784909072039;1583,31200066669;20;643890,796050917;1,33800318214716
"714";714;"Solteiro";"M";1,49993089874571;1288,32513377895;42;514088,578176898;1,44412331138926
"715";715;"Desquitado";"M";1,65047462200853;1669,65983335139;23;117070,556387044;1,287699537074
"716";716;"Desquitado";"M";1,57584967732649;2512,34802731802;49;379418,29776077;1,56294201909647
"717";717;"Desquitado";"M";1,55835545449533;1524,22529634006;54;137544,702170611;1,76406149708832
"718";718;"Casado";"M";1,50166854431191;2514,11050917716;21;634499,31171342;1,81115100201461
"719";719;"Separado";"M";1,78324648463607;1726,90478165579;63;422164,123554798;1,42134870173056
"720";720;"Desquitado";"M";1,83063633364639;1727,44696942837;53;720565,529120205;1,42415409374584
"721";721;"Solteiro";"M";1,50540179339402;374,436475712118;25;910828,551908525;1,74482914254412
"722";722;"Separado";"F";1,66455557452458;1541,93927515023;70;279710,143859443;1,32922524025289
"723";723;"Desquitado";"M";1,69415148583576;1540,80649665387;23;494289,608637227;1,58622208924425
"724";724;"Casado";"F";1,67753886369209;3021,69667046944;67;377965,978652905;1,78943447638081
"725";725;"Desquitado";"M";1,64796231652892;361,934944141448;44;400713,528859749;1,49119728971576
"726";726;"Solteiro";"F";1,61398286127281;2006,88081261803;59;133512,469908043;1,74873887401893
"727";727;"Desquitado";"F";1,61824178909016;1808,10571880433;53;842021,94582098;1,42087315565564
"728";728;"Solteiro";"M";1,63807846550745;1656,22419286786;58;71648,8885815267;1,70619579496942
"729";729;"Desquitado";"F";1,63785850218331;2361,65149075494;25;363138,921092509;1,54910533566166
"730";730;"Casado";"M";1,78584973626661;1919,75918018371;34;972688,639251087;1,57519932027012
"731";731;"Desquitado";"M";1,6538215273229;1952,09668954805;57;801383,75384029;1,28000490111685
"732";732;"Solteiro";"F";1,65928137712988;1940,5511121103;66;303759,467999687;1,00764049571299
"733";733;"Casado";"M";1,53685962403769;1851,5635774305;70;542446,601857517;1,51450987716549
"734";734;"Casado";"M";1,64883616899226;1194,15953328499;40;860761,169213705;1,66950150931786
"735";735;"Casado";"F";1,64268758115742;706,413977927264;19;180155,520771913;1,1877994327086
"736";736;"Casado";"F";1,6384156648423;2116,94319938427;33;647358,487279163;1,24644892916846
"737";737;"Separado";"M";1,57729847357122;2164,21324210637;38;707523,227487967;1,50013897905206
"738";738;"Separado";"M";1,69427673752135;2877,6612840867;34;578467,973257198;1,50747097990732
"739";739;"Casado";"F";1,78462039257169;1752,07103765803;62;534532,671768782;1,33352518178033
"740";740;"Solteiro";"F";1,54241460843731;1584,37217744915;40;671983,489427628;1,99333114441726
"741";741;"Separado";"M";1,5610598131946;2286,42687880673;48;328566,614938176;1,58449327637954
"742";742;"Separado";"M";1,55949053526904;1660,03802646115;38;867301,480623843;1,10806125173226
"743";743;"Desquitado";"F";1,61773332209834;2012,78575116865;47;185422,586320348;1,35684875188539
"744";744;"Solteiro";"M";1,78272737560614;2690,6901331793;57;577071,480441445;1,71980190847691
"745";745;"Casado";"F";1,58519453537484;2898,64139924199;58;968735,878730797;1,53450988362812
"746";746;"Separado";"M";1,6976189894191;2513,87485159717;20;244907,316784666;1,54526242085566
"747";747;"Solteiro";"F";1,54252358794358;1568,0400227679;55;950427,697306791;1,78504098408557
"748";748;"Solteiro";"M";1,77039655998992;1284,02789075134;35;687349,564096011;1,4076833130847
"749";749;"Desquitado";"M";1,71867102645085;1619,86911162297;37;431122,458064035;1,40516038962584
"750";750;"Casado";"M";1,7464136750207;2405,42824686517;65;215764,89564827;1,61376348255841
"751";751;"Solteiro";"M";1,4418350516987;2802,91333678856;66;165428,767259093;1,53612905351591
"752";752;"Desquitado";"F";1,7293485334599;1576,29416959184;41;563754,040538439;1,76176474067518
"753";753;"Casado";"F";1,72420969440541;1528,19673544736;42;453607,177880163;1,40591050502011
"754";754;"Separado";"F";1,55085337316345;2667,2612639655;69;111401,729748565;1,10838235981092
"755";755;"Desquitado";"F";1,72446197763633;2988,10656781964;29;135510,896217668;1,37893263046469
"756";756;"Desquitado";"M";1,54377761643808;1848,25399420723;46;374145,69319795;1,81965231626234
"757";757;"Desquitado";"F";1,55262993617494;2187,33637315817;60;976659,341709122;1,38123736268961
"758";758;"Casado";"M";1,86210578044344;1601,84560700173;61;693068,437205371;1,18425370117587
"759";759;"Casado";"F";1,77430552950996;1546,56141168853;50;552241,09404308;1,30352380531165
"760";760;"Separado";"M";1,80532807767291;1230,31376172201;33;185902,531955546;1,6177769785995
"761";761;"Desquitado";"M";1,53927035384016;1102,75677983615;41;397248,823956245;1,86133853213643
"762";762;"Solteiro";"F";1,78126900547778;2973,25907384115;46;128356,798544837;1,6749995908696
"763";763;"Solteiro";"M";1,63368588706789;1119,35638808869;33;448832,39966046;1,64223076095136
"764";764;"Solteiro";"M";1,61690520907012;3153,91837689185;61;879655,800525581;1,47204814345102
"765";765;"Solteiro";"F";1,78888130122405;791,486637281376;63;200918,36883157;1,60026115947751
"766";766;"Separado";"F";1,60893736338063;1952,7641906372;48;869972,233934317;1,08362131629949
"767";767;"Casado";"M";1,49909144672496;1959,10966435238;63;548656,642566626;0,962981045373749
"768";768;"Desquitado";"M";1,54327047698708;2936,39101507399;65;708648,408668489;1,54719930109492
"769";769;"Casado";"F";1,63141470292503;1511,31818937973;19;639395,812538716;1,41134616323184
"770";770;"Desquitado";"M";1,57759076447682;2577,68927455758;55;321066,375017116;1,36723609661689
"771";771;"Separado";"M";1,76601451508677;2424,41948075867;50;402555,977218837;1,57641666731825
"772";772;"Solteiro";"M";1,6780832478704;2553,05466041118;30;404140,017671182;1,34489618321638
"773";773;"Separado";"M";1,46095859984503;1142,45898137171;48;559457,883744753;1,44692533507677
"774";774;"Separado";"F";1,47394510061437;1798,04441740619;52;851061,332624446;1,51563401708029
"775";775;"Casado";"F";1,54191348104147;3199,97884498634;46;152453,130283239;1,82856449754773
"776";776;"Solteiro";"M";1,6321899238934;1798,72479514308;35;81567,6172225121;1,44039862785403
"777";777;"Separado";"M";1,65834803214681;2988,35771115941;43;687842,79431834;1,60126604945064
"778";778;"Separado";"M";1,69859486487717;1494,32835660309;48;663885,689604197;1,17954745004775
"779";779;"Solteiro";"F";1,62184271649724;3254,55507951552;48;819355,370228737;1,78909510558034
"780";780;"Casado";"M";1,84820714839056;1844,83414419459;21;93583,9585479388;1,22094782230984
"781";781;"Desquitado";"F";1,64389292745488;395,103868988817;61;772899,093632225;1,25304469545441
"782";782;"Solteiro";"F";1,53545358512616;1688,17977069106;57;558728,849244957;1,21025486451144
"783";783;"Solteiro";"F";1,65122899186223;1028,39662680517;42;150397,741731183;1,41268304386262
"784";784;"Casado";"F";1,68357424151865;1255,89943485524;24;260906,732648106;1,49677041624504
"785";785;"Desquitado";"F";1,78213407846449;3080,43998473399;65;204932,878715575;1,47290422255452
"786";786;"Casado";"M";1,58086846163568;1612,26738236854;27;933983,48218412;1,39519069977057
"787";787;"Solteiro";"F";1,73835604116214;1382,00531140874;52;504769,098284774;1,61874602367094
"788";788;"Separado";"F";1,68075298931305;1624,97753828868;31;728149,694796307;1,46035967585408
"789";789;"Solteiro";"F";1,56798735237355;1789,05777282161;39;13108,7225116745;1,65232621939624
"790";790;"Desquitado";"M";1,74123468117231;1576,71495203058;35;966654,817975705;1,07112676400274
"791";791;"Casado";"M";1,53901849789826;1923,68353630198;66;42931,404023591;1,60888127073778
"792";792;"Separado";"F";1,7691180613758;2128,25689995435;20;393359,924086253;1,0823536208437
"793";793;"Separado";"F";1,82712461235468;2442,92640460384;36;286690,649040776;1,38634278614435
"794";794;"Solteiro";"M";1,63561909366273;1388,23287194066;50;73834,4544812287;1,58595595702946
"795";795;"Desquitado";"F";1,45438820299348;2213,1092928556;31;665689,354124523;1,68071273900254
"796";796;"Separado";"M";1,63078110428225;2038,3593918906;40;79927,5297765248;1,55048397741831
"797";797;"Separado";"M";1,61714940496277;1408,71234487367;48;251648,273758953;1,3806641301804
"798";798;"Separado";"F";1,63041874021182;1899,62168719922;47;659637,358100984;1,17487080620689
"799";799;"Solteiro";"M";1,69417536235052;1868,35957305824;52;980012,528825402;1,48519843802846
"800";800;"Separado";"F";1,76184248471405;2066,72675097758;67;719171,837568905;1,14695525992588
"801";801;"Separado";"M";1,76353471344023;1781,15188220685;32;210077,000488978;1,42040194398613
"802";802;"Separado";"M";1,64805107197405;2623,48360167155;45;66732,5125096382;1,79072271742808
"803";803;"Solteiro";"F";1,65885056043216;2335,04089783902;58;422623,856722431;1,92991807118575
"804";804;"Desquitado";"M";1,80592520615784;2321,07784028138;21;249263,611089795;1,23901668090964
"805";805;"Desquitado";"M";1,65424593209758;943,963789639719;37;29885,2810106147;1,85176254501115
"806";806;"Solteiro";"M";1,56082004557961;2095,11705755762;45;197055,906308945;1,46316372221495
"807";807;"Solteiro";"M";1,53469660264877;1652,40498824522;59;6986,65283844713;1,53179987971211
"808";808;"Solteiro";"M";1,53194646008631;2282,74184258061;35;515165,041436639;1,66646914523263
"809";809;"Casado";"M";1,70035900053882;1521,76928472911;36;585705,481486363;1,63065014834559
"810";810;"Separado";"F";1,61745007488092;1908,5391503376;56;493574,329371718;1,33836129757066
"811";811;"Separado";"F";1,68339254889539;1592,42345016806;47;202837,522624315;1,50215168501401
"812";812;"Solteiro";"F";1,61367681504372;2103,37753743917;23;385305,106000046;1,28644886509858
"813";813;"Solteiro";"F";1,64244516965639;1883,83058384823;52;545119,079884193;1,7110405996033
"814";814;"Solteiro";"F";1,59911698346947;2227,42392711708;34;735890,028052624;1,66071261394891
"815";815;"Desquitado";"M";1,67079853301643;2748,59481271543;61;502892,070611001;1,38410961212468
"816";816;"Desquitado";"M";1,74615319337638;1452,02061036345;45;757229,485362154;0,968398593652104
"817";817;"Casado";"F";1,71479912163003;2497,46180506969;46;562288,477282541;1,4650384189425
"818";818;"Solteiro";"M";1,64772040582487;1616,39620555607;48;519258,60039436;1,00339218113317
"819";819;"Desquitado";"M";1,81401843698343;2058,64231433169;18;750754,720935641;1,84152693181753
"820";820;"Solteiro";"F";1,75925746300192;1918,47012686954;66;242676,875592584;1,4347285320356
"821";821;"Solteiro";"M";1,565987721891;1301,28628874106;54;146911,292015225;1,286490883996
"822";822;"Desquitado";"F";1,54225493710108;1518,33893454378;35;233047,897445721;1,87324619887527
"823";823;"Desquitado";"M";1,71038191677718;2286,66942740569;19;625313,56461119;1,48755337018082
"824";824;"Casado";"F";1,75920190598285;1375,10166128615;37;913285,015913676;1,20419178965714
"825";825;"Separado";"M";1,6706935811111;1425,99574745222;49;916618,407747685;1,48001660704139
"826";826;"Casado";"F";1,693368340716;2033,0852997909;62;81819,1418003745;1,46168798815979
"827";827;"Separado";"M";1,78144982050929;2008,69868316729;67;741090,505710424;1,25881106070555
"828";828;"Casado";"F";1,79366609488355;2378,70839373082;36;625507,473295402;2,1209171746113
"829";829;"Desquitado";"M";1,8414745878766;2319,40283259915;36;517117,087296864;1,56040328080357
"830";830;"Separado";"F";1,52648395113009;731,883063367969;28;554787,315715546;1,6821014973599
"831";831;"Casado";"F";1,62522938101385;1787,4964979665;46;537891,93274653;1,6313914388939
"832";832;"Solteiro";"M";1,69214382322442;1858,3107733512;34;139775,137194017;1,42055186357791
"833";833;"Desquitado";"F";1,74395370572605;3029,09455094799;55;545059,742244445;1,50396448554649
"834";834;"Casado";"F";1,61234357430713;1697,43216174101;29;862767,951795031;1,3966247356228
"835";835;"Solteiro";"M";1,66757138636455;843,640464827492;59;641440,328913014;1,44150871466137
"836";836;"Desquitado";"M";1,55280892696605;1571,31361375924;27;306194,908242104;1,49636594420195
"837";837;"Desquitado";"F";1,56534843875725;1963,27981220751;46;254819,575169614;1,6129306821823
"838";838;"Solteiro";"F";1,67128521843943;404,232236452347;34;483567,342737168;1,62658078294336
"839";839;"Casado";"F";1,48582140744525;1008,31687924241;45;343860,695213845;1,33670286205752
"840";840;"Separado";"M";1,59377747572496;2661,83561510906;62;141506,373229592;1,5623848573536
"841";841;"Desquitado";"F";1,50782713599125;3825,06642641392;39;672092,445157959;1,72677750278843
"842";842;"Separado";"F";1,71363280259122;2361,04197776027;68;512384,810114573;1,654375006888
"843";843;"Desquitado";"M";1,75912263543268;2365,62500985877;23;294289,167855827;1,59637259526
"844";844;"Solteiro";"M";1,58885975897445;2324,39544388235;48;575385,071491187;1,78160798187293
"845";845;"Casado";"F";1,7877279606468;1697,9432351715;69;290617,060174454;1,45853205361739
"846";846;"Solteiro";"F";1,69845451625266;2204,83132761919;22;558756,272895125;1,3518200995681
"847";847;"Desquitado";"M";1,57900975914203;2566,77535940593;56;39691,3472322163;1,45110831915611
"848";848;"Casado";"M";1,69995128243376;1497,92268950515;38;340382,996336403;1,61529114799389
"849";849;"Desquitado";"M";1,75340692082466;1887,12776549005;20;881134,322342644;1,54206915470032
"850";850;"Separado";"F";1,7619523396415;2252,32669000517;41;944328,890625797;1,50782887039978
"851";851;"Casado";"M";1,66845608368507;2461,84449450148;34;66058,5355021111;1,65376986813277
"852";852;"Desquitado";"F";1,58471679276777;1666,53052814062;23;889112,399353953;1,59528931151881
"853";853;"Desquitado";"F";1,80392643801894;1474,92003717399;30;339711,946936958;1,53082406115704
"854";854;"Solteiro";"F";1,63062610118368;1937,16658055507;63;41112,2712047196;1,59611454952341
"855";855;"Separado";"F";1,75751382173567;1874,23868198755;36;155701,489655985;1,17951106374524
"856";856;"Separado";"M";1,7266017672538;1921,93855905767;43;807397,373386173;1,10449026371887
"857";857;"Solteiro";"F";1,83656585931339;2863,79495856052;24;561955,45900739;1,81666851777817
"858";858;"Solteiro";"F";1,70133828820102;2537,04251341057;68;140700,700923108;1,36969427109239
"859";859;"Casado";"F";1,54671835388052;2240,03975931965;34;128191,983165847;1,6793107499888
"860";860;"Desquitado";"F";1,58982589339074;2263,9400744186;25;514067,124663049;1,41835317236079
"861";861;"Separado";"F";1,72749346446114;1228,24849597306;19;698334,287067635;1,58624917434099
"862";862;"Separado";"F";1,57561555156922;2106,98249674986;58;511376,551167129;1,41346374683374
"863";863;"Separado";"M";1,58843561222102;2631,14611606326;49;29166,7983743465;1,25052436268597
"864";864;"Separado";"F";1,49875961761349;974,840565814346;42;32605,6329917652;1,09086556658709
"865";865;"Casado";"M";1,53596619796817;1682,39482901523;49;344166,766426191;1,34388529475786
"866";866;"Solteiro";"F";1,69687574361722;1848,88115618347;70;126458,408288073;1,69858772004748
"867";867;"Desquitado";"M";1,60987826607715;1859,02786306935;41;719950,82966495;1,7162142127195
"868";868;"Separado";"M";1,55266006130366;1998,26751510845;28;566939,795843096;1,3821337762402
"869";869;"Casado";"F";1,66905400706811;1991,01389706144;65;638622,2714963;1,53386330997259
"870";870;"Solteiro";"M";1,73994783119793;1533,55951985362;64;839420,871136441;1,75246161877451
"871";871;"Solteiro";"M";1,59418622497935;2095,38378414979;48;361844,42231317;1,39661704425702
"872";872;"Solteiro";"M";1,66545804302478;1424,26482186386;48;684016,190082622;1,69355817653929
"873";873;"Solteiro";"F";1,65182576810238;2297,15977933053;67;715673,128179959;1,74538995357923
"874";874;"Solteiro";"M";1,87761742145599;1338,04288843382;32;302830,774238543;1,23765256657235
"875";875;"Desquitado";"M";1,75168043557735;2139,01229951515;30;682852,098491239;1,40053629510336
"876";876;"Casado";"F";1,87629186164085;1736,3848062298;65;381072,604234116;1,51179282850317
"877";877;"Solteiro";"M";1,56939020890494;1930,44794455624;34;304280,952130322;1,60909369429106
"878";878;"Separado";"F";1,62339443813835;1531,92198205483;34;934579,864783193;1,16559235198927
"879";879;"Separado";"F";1,65333162772078;2464,08004164196;33;378322,902833442;1,43398755806797
"880";880;"Solteiro";"F";1,68694446949211;2737,17522494397;61;147467,337639924;1,77015881203868
"881";881;"Solteiro";"F";1,67054696500052;1794,44421195636;65;881070,622763338;1,2710688382658
"882";882;"Desquitado";"M";1,63748139719788;2504,46813365898;22;615453,076499448;1,47618600574598
"883";883;"Casado";"M";1,77349878319617;2255,69586331837;34;23968,3636907518;1,36742413386576
"884";884;"Desquitado";"M";1,81846899486662;1741,42323326314;57;343431,398523582;1,91208951255461
"885";885;"Desquitado";"F";1,6372862780677;3209,34154583228;65;706179,939048426;1,35948204647015
"886";886;"Desquitado";"F";1,73374145402859;2306,57583759682;29;943790,029790943;1,80189751335674
"887";887;"Separado";"M";1,52825800264228;1156,25021941931;67;269736,671414802;1,7930392220286
